timestamp,auction_id,base_cpm,winning_bid,audience_segment,ad_category,device_type,hour_of_day,day_of_week,ad_position,ad_size,user_location,user_age,user_gender,value_per_conversion,true_ctr,true_cvr,clicked,converted
2025-05-23 23:11:51.004486,AUCTION_004232,12.92987174731719,1.0001905403620122,business_professionals,business,desktop,11,6,top,300x250,MM,50,M,70.0,0.3027717210637879,0.6677191296121983,1,1
2025-05-22 00:58:06.957350,AUCTION_066149,14.624614297455803,0.27257847404434465,gaming_community,gaming,desktop,10,0,content,320x50,SK,49,O,35.0,0.09201294317009145,0.5144401557564419,0,0
2025-05-26 02:03:08.192527,AUCTION_000226,13.864433975134103,0.9919899263477912,parents,gaming,mobile,3,5,top,728x90,PT,39,M,35.0,0.04484442317291275,0.12660574353050894,0,0
2025-06-01 02:47:16.324756,AUCTION_038050,20.679604906602236,1.2616507688226317,business_professionals,family,mobile,5,5,sidebar,160x600,ET,35,F,20.0,0.022715138086525626,0.06403783501111066,0,0
2025-05-29 07:07:31.449729,AUCTION_075830,7.222052714070324,0.5071952693819299,travel_enthusiasts,electronics,desktop,6,1,content,728x90,IS,38,M,45.0,0.015644871278141778,0.49712117110047654,0,0
2025-05-22 16:34:26.658962,AUCTION_011712,6.862706120722741,0.7367245966003508,parents,business,mobile,13,2,top,728x90,LK,19,M,70.0,0.08649204723812126,0.23256006039623833,0,0
2025-05-19 21:38:24.648951,AUCTION_089798,7.105932578535412,0.40068918188484587,parents,food,mobile,12,4,content,300x250,KE,41,M,15.0,0.04304777343567459,0.08373336399659327,0,0
2025-06-05 12:38:30.168248,AUCTION_084721,12.431546431854217,0.7028060245949455,sports_fans,education,mobile,16,3,sidebar,300x250,CI,21,F,50.0,0.06915610868321698,0.1312704616923669,0,0
2025-05-16 10:44:32.780317,AUCTION_011650,4.286027869619791,0.6337934898074585,food_lovers,fashion,mobile,14,0,top,300x250,CG,29,F,30.0,0.08373786906484013,0.0730784489068732,0,0
2025-05-21 02:45:11.246991,AUCTION_063792,10.6086426697028,1.5440799143431037,travel_enthusiasts,fashion,mobile,2,2,sidebar,300x250,ME,44,F,30.0,0.02208991064709823,0.16053506292992412,0,0
2025-05-29 07:34:14.897979,AUCTION_018331,23.606730546304362,0.7554355931617702,travel_enthusiasts,gaming,desktop,4,5,content,320x50,ER,27,F,35.0,0.02903895851284863,0.34181032972636893,0,0
2025-06-08 02:45:51.566175,AUCTION_059464,8.79541911955689,0.3904856912860137,business_professionals,gaming,tablet,20,1,top,160x600,DJ,21,M,35.0,0.0995717936926277,0.09614461029210906,0,0
2025-05-31 00:13:39.250400,AUCTION_031838,16.54969710869567,0.5315616908478366,fashion_shoppers,education,mobile,21,2,bottom,728x90,KR,34,M,50.0,0.03499244558000842,0.1677520487638443,0,0
2025-06-09 17:44:50.318490,AUCTION_035887,21.835470127754824,0.9440402147215622,fashion_shoppers,electronics,mobile,2,6,sidebar,300x250,BZ,41,M,45.0,0.042452564265899634,0.19142222582505347,0,0
2025-05-25 07:22:45.920706,AUCTION_070557,14.9683347665471,0.7752511577593536,sports_fans,food,mobile,12,6,sidebar,300x250,TN,29,O,15.0,0.04517186812231351,0.056015372281376895,0,0
2025-06-07 11:07:06.315312,AUCTION_068841,32.577568270628475,0.2205314995754973,food_lovers,education,desktop,3,5,sidebar,300x250,GR,28,M,50.0,0.03999751897903843,0.4463104368763036,0,0
2025-06-07 11:18:59.393419,AUCTION_044299,13.814586074691265,0.2664838376074271,students,fashion,desktop,20,0,sidebar,728x90,MG,30,M,30.0,0.041811752123956714,0.3225001430285772,0,0
2025-06-01 10:22:18.611771,AUCTION_039431,15.306152906325375,1.6078349683380886,sports_fans,business,mobile,11,6,sidebar,728x90,ME,56,M,70.0,0.014462406298008292,0.5484155233060676,0,0
2025-06-03 11:40:16.774583,AUCTION_071757,4.5960418239740175,0.5713048632990225,gaming_community,sports,mobile,23,2,content,160x600,CI,41,F,25.0,0.04299605565062808,0.14724682426658167,0,0
2025-06-07 13:43:36.631035,AUCTION_051266,2.555379696222412,0.23004669157826535,food_lovers,family,desktop,2,3,content,728x90,IT,26,M,20.0,0.07396940584952907,0.2011724258453212,1,0
2025-05-14 08:13:19.756723,AUCTION_049808,20.512998784738482,0.4477598399107124,tech_enthusiasts,travel,mobile,10,3,top,320x50,BE,20,M,90.0,0.05175258281171637,0.26382075999022486,1,0
2025-05-17 13:21:13.927195,AUCTION_086688,11.05220422270056,0.3180341850888604,parents,fashion,desktop,3,5,content,300x250,CN,23,M,30.0,0.049935876186075374,0.2829868818556347,0,0
2025-05-28 06:21:17.622983,AUCTION_061004,9.27252703678584,0.49549389627312607,food_lovers,family,mobile,2,4,bottom,300x250,GE,37,M,20.0,0.05079406686652018,0.08238691248604356,0,0
2025-05-22 04:17:04.075062,AUCTION_060770,10.509362095594803,0.5545305168226101,fashion_shoppers,family,mobile,23,0,top,300x250,SG,35,F,20.0,0.061259842569245423,0.05493183492888897,0,0
2025-05-26 06:51:32.153209,AUCTION_000087,14.03714907931824,0.4139909000051245,sports_fans,fashion,mobile,19,0,top,300x250,IQ,28,M,30.0,0.051706746260020225,0.07962714503642684,0,0
2025-05-20 14:38:58.090867,AUCTION_077203,7.182125314180492,1.018407738454321,fashion_shoppers,fashion,mobile,2,0,top,300x250,VN,38,F,30.0,0.24789560406645406,0.2435018534712527,0,0
2025-05-30 06:53:50.255605,AUCTION_051987,28.592850223505923,1.0920126192585589,parents,food,desktop,3,2,content,320x50,MA,39,M,15.0,0.06336131086190104,0.14710779228220056,0,0
2025-05-17 23:34:45.083741,AUCTION_082149,15.353667704980337,1.2659701800363656,students,fashion,desktop,19,6,content,300x250,VE,41,F,30.0,0.07513056711963995,0.33508135641302367,0,0
2025-05-29 04:40:20.537146,AUCTION_043733,11.54231370301333,1.0792181874952285,parents,business,tablet,7,0,sidebar,300x250,CI,44,F,70.0,0.01000349044345969,0.4034110299571397,0,0
2025-05-19 16:20:47.890973,AUCTION_095181,20.88322697131409,0.22791279328493824,gaming_community,food,mobile,5,6,top,728x90,DZ,42,M,15.0,0.06583775063924835,0.11660986110841333,1,0
2025-05-22 07:02:59.723636,AUCTION_088476,18.157736265517567,0.5262271090757232,food_lovers,sports,mobile,21,1,sidebar,728x90,PE,30,M,25.0,0.05936199970395923,0.10324509118616233,0,0
2025-05-27 05:47:20.327731,AUCTION_062005,5.078463007549652,0.6201371048995878,gaming_community,electronics,mobile,15,4,sidebar,728x90,LR,45,F,45.0,0.2010674880934364,0.26589536796933066,0,0
2025-06-05 08:37:15.093630,AUCTION_030883,12.238577665191345,0.3864994649907203,gaming_community,electronics,desktop,0,0,content,300x250,TL,43,M,45.0,0.16836153470971946,0.5494669410476326,0,0
2025-05-14 03:56:55.873139,AUCTION_050766,6.116338171144881,0.5769164118323793,travel_enthusiasts,travel,mobile,14,3,top,300x250,MM,41,F,90.0,0.4479270717604546,0.4049287097387983,0,0
2025-05-25 19:13:50.470206,AUCTION_074955,17.147650186613415,0.6901867673826926,students,education,desktop,1,5,bottom,728x90,LV,34,M,50.0,0.11614070923985062,0.6056076033507525,0,0
2025-05-26 21:59:47.790290,AUCTION_012750,10.856049128939137,0.46854417305679585,business_professionals,business,mobile,6,4,content,300x250,AF,34,F,70.0,0.43567529525625787,0.25843971609146843,0,0
2025-05-18 22:13:27.563713,AUCTION_036506,8.063338746089343,1.0439329348852286,students,electronics,tablet,1,6,bottom,300x250,AF,29,M,45.0,0.0639849229498427,0.18900311961016195,0,0
2025-05-17 02:32:54.669526,AUCTION_009937,12.988760639436906,0.536782678683053,tech_enthusiasts,sports,desktop,18,5,top,728x90,AE,19,F,25.0,0.12068641562564152,0.22480003529732576,0,0
2025-06-02 10:33:24.965512,AUCTION_018373,8.358743403957476,0.3669046452083225,students,electronics,desktop,0,1,content,728x90,FR,26,M,45.0,0.09242522961255807,0.3029000265535208,0,0
2025-06-03 18:02:42.640211,AUCTION_092220,10.789747977551485,0.8023829085894146,business_professionals,sports,mobile,9,5,content,320x50,MC,30,M,25.0,0.024951057381759564,0.09091357725360416,0,0
2025-06-03 21:25:02.350528,AUCTION_090729,47.37134492504603,0.7869333341714458,gaming_community,food,mobile,1,6,top,728x90,LV,26,F,15.0,0.08614363377362626,0.05065868509071505,0,0
2025-06-07 22:02:45.276121,AUCTION_012396,18.2736605926886,0.6343266420171051,gaming_community,gaming,desktop,19,4,content,320x50,LB,18,F,35.0,0.303398123348931,0.23993693040692093,0,0
2025-05-17 23:51:51.058630,AUCTION_094921,18.671373612653483,0.665465793825669,parents,fashion,mobile,4,4,top,300x250,SG,33,F,30.0,0.10703946530973882,0.12733498937284887,0,0
2025-05-14 07:47:16.894404,AUCTION_033801,12.514141630751357,1.1524197733897534,fashion_shoppers,education,tablet,7,2,top,300x250,BW,36,F,50.0,0.0539933624381962,0.3422190807064354,0,0
2025-05-27 22:26:02.702580,AUCTION_001230,12.58399439124242,1.2676967801700512,parents,family,desktop,10,3,bottom,728x90,KM,31,M,20.0,0.15327234540297865,0.2749794115443319,0,0
2025-05-15 01:10:56.968347,AUCTION_020334,9.486341826887774,0.6991630370254159,food_lovers,travel,mobile,5,0,sidebar,320x50,GM,38,F,90.0,0.026299834512774522,0.25232920697805217,0,0
2025-05-21 09:51:04.504424,AUCTION_078043,18.03365539017642,0.9635235228419318,fashion_shoppers,fashion,tablet,22,1,sidebar,300x250,NO,35,F,30.0,0.24675640418439101,0.3445201316092314,1,1
2025-06-08 02:41:51.498128,AUCTION_040350,10.603161176882978,0.5681548943570819,parents,education,desktop,21,5,content,300x250,MX,41,M,50.0,0.12513819513617827,0.5016974280965272,0,0
2025-06-03 17:42:09.984572,AUCTION_050862,16.439173240023468,0.3273391973287179,sports_fans,electronics,mobile,4,0,top,300x250,GT,47,O,45.0,0.07687465446809653,0.38966970337907114,0,0
2025-06-06 07:08:36.408146,AUCTION_065409,13.016570510349899,0.6023386266433836,business_professionals,sports,mobile,22,0,bottom,300x250,TR,42,F,25.0,0.028810787164007576,0.14260304648902017,0,0
2025-05-11 10:23:50.227348,AUCTION_098465,11.341499641059562,0.6040130370093848,fashion_shoppers,travel,mobile,9,4,sidebar,160x600,SA,42,M,90.0,0.026725679572943802,0.3438829485825463,0,0
2025-06-06 14:40:58.445757,AUCTION_083942,8.58061152658659,0.42914765882710026,food_lovers,business,mobile,15,1,bottom,320x50,ME,30,M,70.0,0.02345975102663636,0.28365512345537824,0,0
2025-05-16 10:12:18.413002,AUCTION_035640,9.694791551780892,0.5163445389990857,business_professionals,electronics,tablet,3,1,bottom,728x90,JM,40,M,45.0,0.017848099931529405,0.27737024724515197,0,0
2025-05-26 20:00:19.089847,AUCTION_076609,10.73342031935208,0.7762648823414326,parents,electronics,mobile,19,2,sidebar,160x600,LC,38,M,45.0,0.05567830541655423,0.14952730518016127,0,0
2025-05-26 09:31:52.786123,AUCTION_001045,14.781227735530768,0.8498831661988276,fashion_shoppers,sports,tablet,18,5,top,728x90,US,26,F,25.0,0.0689363657826242,0.16872322541593304,0,0
2025-06-01 15:48:59.057609,AUCTION_097795,14.194604323254296,0.9274111590637376,business_professionals,business,tablet,15,2,sidebar,320x50,GW,21,F,70.0,0.13949242777072648,0.4791382623161396,0,0
2025-05-23 17:09:33.058371,AUCTION_005937,15.278242895222165,1.0732694779672056,business_professionals,sports,desktop,9,5,content,320x50,AT,33,F,25.0,0.03775314261461434,0.2105009605441243,0,0
2025-05-31 19:31:21.666488,AUCTION_057687,13.816379136638222,1.057429882104384,sports_fans,fashion,desktop,3,4,content,160x600,LY,39,O,30.0,0.010542960087469001,0.3648810331234586,0,0
2025-06-07 15:30:12.237530,AUCTION_007895,23.470879424011986,0.9731793098648729,tech_enthusiasts,electronics,desktop,4,1,content,728x90,BY,45,F,45.0,0.1547448119903911,0.5683741995322722,1,1
2025-05-22 08:49:12.891509,AUCTION_087484,12.102470266896264,1.1510123858887296,fashion_shoppers,travel,tablet,8,2,bottom,300x250,FR,18,F,90.0,0.04799256508684896,0.416479567619312,0,0
2025-05-29 16:09:09.894289,AUCTION_017570,21.609021484316113,0.7859329702353226,fashion_shoppers,sports,mobile,6,3,content,300x250,TM,41,M,25.0,0.039471618041980086,0.13101180096833057,0,0
2025-05-25 05:56:00.887115,AUCTION_053064,11.180835452933522,0.6221031764135613,business_professionals,food,desktop,15,6,bottom,300x250,OM,18,M,15.0,0.03821997227089564,0.1998350623184202,0,0
2025-05-14 21:25:55.916561,AUCTION_011141,13.307323249774274,0.3856118394976261,fashion_shoppers,travel,mobile,7,5,top,300x250,TW,37,M,90.0,0.21359729987427714,0.3508557603052057,1,0
2025-05-13 17:37:01.969782,AUCTION_096936,5.071140900777053,0.7555595176474645,gaming_community,education,tablet,16,1,content,728x90,SK,23,M,50.0,0.08231209264180657,0.20442226037936478,0,0
2025-05-20 03:52:06.442260,AUCTION_050490,10.718798785903639,0.3194357777821058,gaming_community,family,mobile,7,2,top,300x250,BJ,25,M,20.0,0.07178661524735594,0.06723444516111031,0,0
2025-05-15 02:55:10.144367,AUCTION_033222,5.436459619490323,0.8254888477639769,tech_enthusiasts,travel,desktop,9,6,bottom,728x90,UG,36,M,90.0,0.013521338006911243,0.5066861706309346,0,0
2025-06-03 05:55:09.032170,AUCTION_082506,10.357537097045146,1.5278111106343175,parents,fashion,mobile,0,4,bottom,300x250,ZA,30,M,30.0,0.05925785502324751,0.12492153606375375,0,0
2025-06-02 14:06:47.873680,AUCTION_036296,9.868007787457122,0.9684891731612781,sports_fans,food,desktop,13,6,bottom,160x600,BY,28,F,15.0,0.04867674746273148,0.2379026794910437,0,0
2025-06-09 05:18:56.346480,AUCTION_067924,7.089253624843725,0.7459433349278162,fashion_shoppers,family,desktop,13,5,content,300x250,MY,48,O,20.0,0.03756096741292646,0.269177774571704,0,0
2025-05-24 02:11:03.098587,AUCTION_094404,17.83884301413972,0.626720696044565,sports_fans,food,mobile,1,4,sidebar,728x90,WS,23,O,15.0,0.14618997424573785,0.04630612613176147,0,0
2025-06-07 03:19:35.588188,AUCTION_084992,18.261064582188666,0.4796511316783623,parents,travel,desktop,13,2,content,728x90,SK,36,F,90.0,0.02080684409160439,0.515283488564206,0,0
2025-06-08 23:41:23.093581,AUCTION_062122,6.681734338184616,0.6386616637928534,food_lovers,fashion,mobile,13,4,top,160x600,JM,46,F,30.0,0.09828389439582663,0.15606552324947412,0,0
2025-06-05 03:48:54.941898,AUCTION_065743,7.579796182413105,0.5194778532964324,food_lovers,fashion,desktop,21,2,content,300x250,PS,25,M,30.0,0.05709072960213386,0.2483202096923492,0,0
2025-06-05 19:49:58.761930,AUCTION_040246,10.43961008812764,0.8680887919981689,fashion_shoppers,business,tablet,16,3,content,160x600,MH,25,F,70.0,0.08229165632669361,0.2818627242638368,1,0
2025-06-03 11:57:39.445332,AUCTION_016361,14.866330708413495,0.5795966368137855,sports_fans,gaming,mobile,11,5,top,728x90,PS,41,F,35.0,0.053554080514421565,0.11775089451087818,0,0
2025-05-31 04:59:51.747461,AUCTION_055938,10.822465381415714,1.5398397774007133,food_lovers,sports,mobile,3,1,top,300x250,KW,44,O,25.0,0.0463166642416171,0.11903214576423668,0,0
2025-05-21 16:12:52.815697,AUCTION_028674,14.534461549297477,1.2467114724800301,food_lovers,food,mobile,2,6,top,160x600,VE,37,F,15.0,0.3862307839565987,0.12761638716274243,1,0
2025-05-18 07:34:32.291511,AUCTION_023957,11.618543577081816,0.2813268919109205,sports_fans,gaming,mobile,23,6,content,300x250,AU,51,F,35.0,0.04136334947894534,0.20674115492341924,1,0
2025-06-06 02:18:14.589811,AUCTION_007858,18.140429574075345,0.289264686245723,tech_enthusiasts,travel,mobile,17,2,top,300x250,NO,42,M,90.0,0.11417405799436434,0.3704437639933067,0,0
2025-06-03 19:18:53.007136,AUCTION_094212,17.275734690748603,0.7071059954945593,business_professionals,education,mobile,14,0,top,300x250,NI,39,F,50.0,0.19394497324982188,0.27711084459166135,0,0
2025-05-19 11:29:47.824352,AUCTION_063351,15.710499136110005,0.6383612466950109,business_professionals,education,mobile,10,0,bottom,160x600,ES,39,M,50.0,0.06056712724883301,0.31159328345155535,0,0
2025-05-18 21:05:49.932174,AUCTION_050198,13.480960439866784,1.0147614727598924,business_professionals,fashion,desktop,22,6,bottom,728x90,CV,36,M,30.0,0.031388336368441336,0.3167443766584834,0,0
2025-06-06 08:35:23.989634,AUCTION_055238,20.20810624805978,0.3935861771337692,business_professionals,travel,tablet,5,4,sidebar,300x250,KM,24,F,90.0,0.08370084919100827,0.3738247220055469,0,0
2025-06-02 19:25:18.380080,AUCTION_098340,19.734548982032692,0.5347945923838596,business_professionals,food,mobile,9,2,top,160x600,IE,18,M,15.0,0.04402157489880823,0.03623014739700472,0,0
2025-06-01 13:12:58.377783,AUCTION_013705,15.123335435884835,0.351301195998607,students,business,mobile,20,0,top,320x50,YE,30,M,70.0,0.05593713862283907,0.19951786130513016,0,0
2025-06-06 10:54:01.940245,AUCTION_013579,12.136292608821995,0.6817964749195359,parents,electronics,mobile,3,0,content,300x250,PL,54,M,45.0,0.045496960809998814,0.19097976048662646,0,0
2025-06-04 20:37:55.251640,AUCTION_034570,37.61874385842013,0.4680360190748738,business_professionals,food,mobile,22,3,top,300x250,AO,34,M,15.0,0.18224714084965607,0.10042010864099715,1,0
2025-05-19 17:58:11.136178,AUCTION_093621,33.55962149142612,0.5758317465308127,students,sports,desktop,16,1,top,728x90,NG,22,M,25.0,0.04600998180458157,0.18501542917654404,0,0
2025-06-05 09:37:19.617210,AUCTION_002104,18.88990339397166,0.5670546155322146,parents,education,mobile,14,3,content,300x250,TO,37,M,50.0,0.1402895864397306,0.326875624225931,0,0
2025-06-07 09:43:32.040498,AUCTION_074360,7.921129932517276,1.3869109062693032,tech_enthusiasts,business,desktop,17,2,content,300x250,MK,41,F,70.0,0.06551094262357088,0.5154729803858188,0,0
2025-05-20 05:48:54.669788,AUCTION_085888,11.580169015956566,0.4102131868226497,gaming_community,sports,mobile,7,3,sidebar,160x600,CZ,37,O,25.0,0.02060957973783149,0.10467503801272493,0,0
2025-05-20 01:35:25.519637,AUCTION_099906,8.84988331651796,1.0345791295261164,parents,family,mobile,2,1,bottom,160x600,SA,40,M,20.0,0.19550395055401787,0.13896734771550737,0,0
2025-06-01 00:42:00.340227,AUCTION_056429,13.732751161359742,0.9355053099505651,business_professionals,electronics,desktop,17,2,content,160x600,PE,24,F,45.0,0.050249281454818,0.3386552235624041,0,0
2025-06-08 05:54:23.967256,AUCTION_086502,11.786916190785448,0.25623883683127696,food_lovers,family,desktop,10,6,bottom,728x90,GY,41,F,20.0,0.054021958620543105,0.27783961176882255,0,0
2025-05-27 21:49:11.661394,AUCTION_012469,15.779421573185006,0.48961335228937636,travel_enthusiasts,family,desktop,8,2,sidebar,300x250,LB,23,M,20.0,0.0380044853573691,0.23740966074374026,0,0
2025-05-26 18:52:19.985700,AUCTION_014778,25.26336645524812,0.4469346145291191,food_lovers,gaming,mobile,11,2,content,300x250,US,55,F,35.0,0.0529829269214906,0.17234572124214514,0,0
2025-05-31 10:57:08.814658,AUCTION_027543,15.260123663099662,0.5671690139419328,travel_enthusiasts,electronics,desktop,2,4,sidebar,728x90,CO,30,F,45.0,0.023837901991240158,0.46268696248027835,1,1
2025-05-24 16:07:03.817104,AUCTION_097976,9.068291788285734,0.39567775827575863,sports_fans,travel,desktop,17,1,bottom,300x250,GM,20,F,90.0,0.04271072431137605,0.5684341311165749,0,0
2025-05-30 16:31:31.250883,AUCTION_046122,26.481380366430848,0.6913327010832258,tech_enthusiasts,education,desktop,14,5,top,728x90,GM,40,M,50.0,0.04659863347981489,0.6169167478853319,0,0
2025-05-17 03:20:59.968720,AUCTION_049368,15.742492806362462,0.8812264773910998,fashion_shoppers,food,mobile,18,6,content,160x600,HT,28,F,15.0,0.028113275085459133,0.09641811999687638,0,0
2025-05-24 03:07:29.466119,AUCTION_001332,3.1504310245663665,1.2317988053620696,travel_enthusiasts,family,desktop,14,3,sidebar,728x90,CV,29,F,20.0,0.05371955720060957,0.12431299840293647,0,0
2025-06-05 11:24:34.580858,AUCTION_002360,9.070529132854832,0.7599856762440225,business_professionals,gaming,tablet,13,6,top,300x250,IL,21,M,35.0,0.06139354018417131,0.1523667792509791,0,0
2025-05-18 08:50:17.742713,AUCTION_082417,12.890900203295685,0.749348777028049,tech_enthusiasts,education,desktop,18,6,sidebar,320x50,CR,40,F,50.0,0.02581162934031913,0.4437285440318108,0,0
2025-06-04 01:14:27.262422,AUCTION_045148,7.563226397479607,0.1280050034226097,gaming_community,travel,desktop,20,6,sidebar,300x250,AF,33,M,90.0,0.045795414510796266,0.4688470141694518,0,0
